,x_1,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_22,x_23,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58
121,25,0,0,64,120,0,1,0,0,0,0,1,0,2,1,1,14,75,10,1,60,12,90,138,24,10,0,0,0,0,76,35,395,63,1,9,9,0,2,9,65,23,0,0,0,0,0,0,0,0,0,0,0,47,43
122,29,30,9,67,124,0,0,2,0,0,0,0,0,1,0,0,12,45,8,1,53,14,70,141,30,10,1,0,0,0,77,24,365,61,1,8,9,3,0,9,59,16,0,0,0,0,0,0,0,0,0,0,0,47,33
123,30,20,11,67,119,0,0,0,0,0,0,1,0,1,0,0,12,55,10,1,47,13,58,140,31,9,2,0,0,0,77,24,350,59,0,9,10,2,0,2,60,20,0,0,0,0,0,0,0,0,0,0,0,44,37
124,32,20,13,67,114,0,0,1,0,0,0,2,1,3,0,0,12,65,12,1,50,14,70,136,32,9,3,0,0,0,58,22,415,39,1,4,5,5,0,7,29,10,7,1,1,6,0,0,0,1,0,0,4,47,31
125,22,17,9,63,110,0,0,0,0,0,0,0,0,0,0,0,12,45,8,1,53,11,70,125,25,10,0,0,0,1,86,36,350,66,1,7,9,2,0,1,62,16,0,0,0,0,0,0,0,0,0,0,0,46,39
126,19,0,0,64,177,0,0,0,0,0,0,0,0,0,0,0,9,55,10,1,43,11,70,205,22,9,0,0,0,0,82,30,440,56,1,8,9,2,0,6,54,20,0,0,0,0,0,0,0,0,0,0,0,47,41
127,23,0,0,61,115,0,0,1,0,0,0,0,0,0,0,0,7,45,6,1,67,14,80,139,23,12,0,0,0,0,83,31,545,67,0,8,9,2,0,7,57,17,0,0,0,0,0,0,0,0,0,0,0,47,42
128,31,0,0,62,139,0,3,0,4,0,0,0,0,1,1,0,12,75,14,1,93,11,80,155,35,14,0,0,0,0,81,33,540,50,1,9,9,3,0,6,57,17,0,0,0,0,0,0,0,0,0,0,0,48,39
129,33,0,0,61,140,0,1,0,1,0,0,0,0,2,0,0,12,85,11,1,73,11,78,149,37,12,0,0,0,0,75,31,400,55,1,9,8,4,0,11,51,17,0,0,0,3,0,0,0,0,0,0,0,46,37
130,22,0,0,65,165,0,0,1,0,0,0,1,0,0,0,0,12,45,10,1,63,12,72,184,27,12,0,0,0,0,83,28,400,51,1,9,9,3,0,7,72,21,0,0,0,0,0,0,0,0,0,0,0,46,41
131,23,0,0,64,170,0,1,0,0,0,0,0,0,0,0,0,12,55,12,1,67,12,70,193,28,12,0,0,0,0,79,34,365,69,0,9,9,3,0,3,57,16,0,0,0,0,0,0,0,0,0,0,0,44,42
132,24,0,0,65,180,0,0,0,0,0,1,0,0,0,0,0,12,65,15,1,70,12,80,192,30,12,0,0,0,0,82,35,385,53,0,6,8,2,0,7,64,20,0,0,0,0,0,0,0,0,0,0,0,45,41
133,26,0,0,65,178,0,0,0,0,0,0,0,0,0,0,0,12,75,12,1,73,12,78,197,30,12,0,0,0,0,81,34,410,59,1,6,7,3,0,6,64,18,0,0,0,2,0,0,0,0,0,0,0,46,41
134,34,20,12,64,118,0,0,0,0,0,0,2,1,0,0,1,15,55,18,1,57,14,78,144,37,12,1,0,0,0,84,34,470,69,0,9,9,2,0,3,68,20,0,0,0,0,0,0,0,0,0,0,0,48,35
135,36,23,12,64,120,0,0,0,0,0,0,0,0,0,0,0,18,55,20,1,57,13,95,147,39,12,1,0,0,0,76,35,460,70,0,8,9,2,0,3,67,20,0,0,0,0,0,0,0,0,0,0,0,46,41
136,27,40,10,64,110,0,0,0,0,0,0,3,1,0,0,0,10,55,20,1,67,13,64,133,34,12,2,1,0,0,80,32,350,75,1,9,9,2,0,1,77,24,0,0,0,0,0,0,0,0,0,0,0,46,42
137,21,0,3,65,118,0,0,0,0,1,0,0,0,0,0,0,10,45,8,1,83,14,70,142,29,18,0,0,0,0,81,32,440,60,1,8,9,0,3,6,51,15,0,0,0,0,0,0,0,0,0,0,0,46,41
138,25,0,0,66,129,0,0,0,0,0,1,0,0,0,0,0,12,75,15,1,93,13,82,151,34,18,0,0,0,0,78,29,540,74,0,9,9,0,3,5,62,21,0,0,0,0,0,0,0,0,0,0,0,44,40
139,23,8,6,64,135,0,0,0,0,0,1,0,0,0,0,0,8,55,8,0,70,10,60,160,29,16,0,0,0,0,84,40,450,59,0,8,9,0,2,10,45,14,0,0,0,0,0,0,2,0,0,0,1,47,40
140,26,0,0,61,147,0,0,0,0,0,0,0,0,0,0,0,12,35,13,1,47,11,74,169,27,12,1,0,1,0,85,31,580,76,1,8,9,2,0,4,57,16,0,0,0,0,0,0,0,0,0,0,0,47,42
141,26,0,0,65,138,0,3,0,0,0,0,0,0,0,0,0,10,55,12,1,67,11,80,145,28,12,0,0,0,0,80,31,395,55,0,8,9,3,0,5,46,15,0,0,0,0,0,0,0,0,0,0,0,44,38
142,31,0,0,65,135,0,0,2,0,0,1,2,0,1,0,0,12,55,6,1,73,13,74,162,31,12,0,1,0,0,82,32,400,42,0,9,9,3,0,2,47,14,0,0,2,0,0,0,0,0,0,0,2,45,38
143,32,0,0,64,145,0,0,1,0,0,1,2,0,0,0,0,12,55,7,1,63,13,80,169,32,12,0,2,0,0,77,34,440,57,1,2,8,2,0,5,49,15,0,0,0,1,0,0,0,0,0,0,0,47,38
144,28,30,8,66,118,0,0,0,0,0,0,1,0,4,0,0,11,55,12,1,53,13,76,136,32,10,0,1,0,0,74,30,435,54,1,4,9,6,0,5,18,16,0,0,0,1,1,0,1,0,0,0,3,44,36
145,19,0,5,61,110,0,1,0,0,0,0,0,0,0,0,0,10,35,10,1,33,12,60,139,24,10,0,0,0,0,81,40,480,52,1,8,9,2,0,5,65,16,0,0,0,0,0,0,0,0,0,0,0,46,37
146,25,15,14,62,133,0,0,0,0,0,0,0,0,0,1,0,12,55,8,1,80,13,80,151,33,12,0,0,0,0,74,32,500,57,1,9,9,2,0,3,50,15,0,0,0,0,0,0,0,0,0,0,0,45,40
147,27,20,16,62,140,0,0,0,0,0,0,0,0,0,0,0,12,45,10,1,83,13,82,150,36,14,0,0,0,0,80,36,555,85,1,8,9,2,0,10,50,15,0,0,0,0,0,0,0,0,0,0,0,47,39
148,36,20,14,65,155,0,0,0,0,0,0,1,0,0,0,0,12,55,20,1,53,14,80,171,33,10,0,1,0,0,78,29,480,51,0,9,9,2,0,4,66,20,0,0,0,0,0,0,0,0,0,0,0,46,40
149,21,2,3,62,126,0,0,1,0,0,1,0,0,0,0,1,13,65,8,1,67,14,68,144,22,12,0,0,0,0,84,37,425,61,0,8,9,2,0,2,46,14,6,0,0,0,0,0,0,0,0,0,0,45,39
150,23,5,3,65,135,0,0,1,0,0,1,0,0,1,0,1,13,85,8,1,80,15,76,151,24,12,0,0,0,0,80,29,490,65,1,8,9,3,0,8,49,14,0,0,0,0,0,0,0,0,0,0,0,49,35
151,36,0,16,66,125,0,0,0,1,0,0,1,0,1,1,0,12,65,15,1,83,13,70,141,33,12,2,1,0,0,78,36,320,71,0,9,9,2,0,3,51,15,0,0,0,0,0,0,0,0,0,0,0,45,39
152,23,0,0,62,132,0,0,0,1,0,0,0,0,1,0,0,12,55,8,1,57,15,60,149,25,10,0,0,0,0,87,37,460,53,1,8,9,3,0,6,54,16,0,0,0,0,0,0,0,0,0,0,0,47,41
153,24,0,0,62,130,0,0,0,0,0,0,0,0,0,0,0,12,75,15,1,53,14,70,154,25,9,0,0,0,0,77,36,410,52,1,9,9,3,0,7,51,15,0,0,0,0,0,0,0,0,0,0,0,46,41
154,30,0,0,62,112,0,0,2,0,0,0,0,1,0,0,0,9,75,12,1,87,12,90,130,32,12,0,0,0,0,81,33,450,45,0,4,9,2,0,5,44,13,0,0,0,0,0,0,0,0,0,0,0,46,41
155,36,0,0,63,135,0,0,1,0,0,1,0,2,0,0,0,12,35,8,1,57,12,76,154,35,12,0,0,0,0,83,28,490,28,1,8,9,2,0,2,59,18,5,0,0,0,0,0,0,0,0,0,0,46,40
156,23,25,5,66,130,0,0,0,1,0,0,2,1,0,0,0,12,65,10,1,77,13,90,147,27,12,0,0,0,0,76,28,400,64,1,8,9,3,0,2,76,26,0,0,0,0,0,0,0,0,0,0,0,45,42
157,26,20,9,67,147,1,0,0,0,0,0,1,1,1,0,0,14,55,13,1,57,16,80,150,32,10,0,0,0,0,75,28,510,85,0,9,9,2,0,1,69,16,0,0,0,0,0,0,0,0,0,0,0,47,41
158,21,20,4,66,155,0,0,0,0,0,0,0,0,0,0,0,12,65,6,1,70,12,70,168,25,12,0,0,0,0,85,25,290,65,1,4,9,2,0,8,61,18,0,0,0,0,0,0,0,0,0,0,0,46,40
159,22,20,7,66,147,0,0,0,0,0,0,0,0,0,0,0,12,55,8,1,63,11,65,169,26,12,0,0,0,0,70,30,350,67,0,9,9,3,0,7,50,16,0,0,0,0,0,0,0,0,0,0,0,46,41
160,28,5,10,66,180,0,0,0,0,0,1,1,0,0,0,0,13,35,16,1,67,9,78,205,31,15,0,0,0,1,77,26,620,68,1,5,9,0,2,1,57,16,0,0,0,1,0,0,0,0,0,0,0,47,38
161,22,0,0,62,113,0,0,1,0,0,1,1,0,0,0,0,10,85,20,1,63,13,68,126,40,10,0,0,0,0,84,28,500,71,0,8,9,3,0,3,54,16,0,0,0,0,0,0,0,0,0,0,0,41,41
162,21,6,2,66,140,0,0,1,0,0,5,0,1,0,0,1,12,45,10,1,77,12,50,167,24,12,0,0,0,0,82,33,725,65,1,10,10,2,0,10,51,14,0,0,0,0,0,0,0,0,0,0,0,50,40
163,24,20,5,66,147,0,0,0,0,0,1,1,1,0,0,0,12,65,10,1,90,13,74,176,26,13,0,0,0,0,82,34,570,74,1,9,9,2,0,1,62,16,0,0,0,0,0,0,0,0,0,0,0,48,41
164,31,30,12,64,125,2,1,0,0,0,0,1,0,0,0,0,10,75,12,1,63,13,70,139,37,12,0,0,0,0,84,35,330,53,1,7,9,3,0,6,56,16,0,0,0,0,0,0,0,0,0,0,0,46,38
165,24,0,0,66,125,0,0,0,0,0,0,0,0,0,0,1,12,75,10,1,73,12,82,137,24,12,0,0,0,0,75,26,350,65,0,9,10,2,0,8,54,16,0,0,0,0,0,0,0,0,0,0,0,45,37
166,37,0,0,71,160,0,0,0,0,0,0,0,0,0,0,0,10,45,17,1,50,13,80,178,39,9,0,0,0,0,81,33,420,78,0,7,9,3,0,2,63,18,0,0,0,0,0,0,0,0,0,0,0,45,41
167,29,20,11,64,173,1,0,0,0,0,1,1,0,0,0,0,10,65,18,1,67,12,68,185,35,10,0,0,0,0,73,25,530,57,1,8,9,3,0,3,56,16,0,0,0,0,0,0,0,0,0,0,0,47,39
168,32,0,15,63,180,1,0,0,0,0,1,0,0,0,0,0,9,65,16,1,57,12,58,183,37,10,0,0,0,0,80,31,435,74,1,7,9,2,0,6,71,23,0,0,0,0,0,0,0,0,0,0,0,48,35
169,17,10,6,62,112,1,0,0,0,0,2,0,0,0,0,0,10,45,10,1,50,10,70,152,23,11,1,0,0,0,77,30,300,38,1,8,9,3,0,2,58,18,0,0,0,0,0,0,0,0,0,0,0,44,39
170,21,0,0,64,120,0,0,0,0,0,0,0,0,0,0,0,12,15,10,1,33,15,68,131,38,12,0,0,0,0,80,39,580,69,0,3,9,3,0,2,42,12,0,0,0,0,0,0,0,0,0,0,0,45,41
171,23,20,5,59,85,0,0,0,0,0,1,0,0,1,0,0,9,35,10,1,43,16,60,117,22,10,1,0,0,0,74,26,410,36,1,4,9,4,0,5,68,19,0,0,0,0,0,0,0,0,0,0,0,44,39
172,25,5,8,62,120,0,1,0,0,0,1,0,0,0,0,1,12,95,7,1,63,13,70,135,30,12,0,0,0,0,77,36,370,79,1,8,9,2,0,9,65,18,0,0,1,0,0,0,0,0,0,0,0,45,38
173,33,10,17,62,118,0,0,1,0,0,1,0,0,1,0,0,12,55,10,1,43,12,64,135,34,9,0,0,0,0,85,37,350,80,1,8,9,2,0,4,58,17,0,0,0,0,0,0,0,0,0,0,0,43,40
174,23,0,3,65,162,0,0,0,0,0,0,1,0,0,0,0,12,45,10,1,67,14,78,182,36,12,0,0,0,1,79,26,510,71,1,9,9,3,0,5,57,16,0,0,0,0,0,0,0,0,0,0,0,46,41
175,27,15,8,66,121,0,0,0,0,0,1,1,0,1,0,0,12,85,8,1,73,12,70,147,27,12,0,2,0,0,81,35,580,72,1,9,9,2,0,8,65,20,0,0,0,0,0,0,0,0,0,0,0,48,42
176,22,20,10,64,116,0,0,0,0,0,2,0,0,0,0,0,11,65,10,1,67,12,64,150,26,12,0,0,0,0,81,34,400,61,0,8,9,2,0,3,61,16,0,0,0,0,0,0,0,0,0,0,0,44,39
177,29,20,12,68,150,0,0,0,0,0,1,1,1,1,0,0,10,35,13,1,47,13,70,163,33,10,0,2,0,0,80,29,560,70,1,7,9,2,0,3,60,20,0,0,0,0,0,0,0,0,0,0,0,48,41
178,26,0.5,5,63,108,0,0,0,0,0,0,0,0,0,0,0,9,75,10,1,70,14,70,127,34,12,0,0,0,0,81,34,545,34,0,8,9,3,0,3,59,17,0,0,0,0,0,0,0,0,0,0,0,46,38
179,28,20,14,69,172,0,0,0,0,0,1,0,0,0,0,0,12,85,17,1,70,14,80,180,29,12,0,0,0,0,75,28,565,70,1,9,9,2,0,6,58,18,0,0,0,0,0,0,0,0,0,0,0,45,40
180,21,0,0,64,145,0,0,0,0,0,0,1,0,0,0,0,10,35,17,1,53,12,80,169,25,11,0,0,0,0,64,19,690,63,1,9,9,2,0,3,57,18,0,0,0,0,0,0,0,0,0,0,0,50,41
181,25,0,0,64,155,0,0,0,3,0,0,1,0,0,0,0,11,75,15,1,70,12,68,167,28,11,0,0,0,0,75,33,510,50,0,8,9,0,3,6,60,20,0,0,0,0,0,0,0,0,0,0,0,47,41
182,32,7,12,67,155,0,0,0,0,0,1,0,1,0,0,1,12,45,15,1,73,13,70,172,33,12,0,0,1,0,81,35,565,62,0,9,10,3,0,2,52,14,0,0,0,0,0,0,0,0,0,0,0,45,39
183,22,0,0,63,135,0,0,0,0,0,2,0,0,0,0,0,12,45,10,1,70,12,78,162,24,16,0,1,0,0,79,34,630,62,1,7,10,3,0,11,34,10,0,0,0,0,0,0,2,0,0,0,1,46,43
184,21,3,5,60,106,0,0,2,0,0,0,1,0,0,0,0,12,35,10,1,43,12,90,135,21,8,0,0,0,0,81,30,490,68,1,8,9,2,0,4,60,18,0,0,0,0,0,0,0,0,0,0,0,45,40
185,27,0,0,62,215,0,0,0,0,0,1,0,0,1,0,0,12,35,12,1,60,11,88,181,32,12,0,0,0,0,80,41,570,85,1,6,9,3,0,2,52,16,1,0,0,0,0,0,0,0,0,0,0,48,41
186,33,0.125,15,63,189,0,0,0,0,0,1,3,0,0,0,0,12,45,15,1,43,12,80,217,38,9,1,2,0,1,82,38,500,97,1,9,9,2,0,3,67,19,0,0,0,0,0,0,0,0,0,0,0,47,42
187,29,20,13,59,102,0,0,0,0,0,0,1,0,0,0,0,10,55,10,1,80,16,55,125,32,12,1,0,0,0,86,35,350,86,0,5,9,2,0,2,75,22,0,0,0,0,0,0,0,0,0,0,0,45,39
188,31,10,16,63,112,0,0,0,0,0,0,1,0,0,0,0,11,35,12,1,53,15,72,138,32,12,0,0,0,0,76,40,500,71,1,8,9,2,0,8,69,20,0,0,0,0,0,0,0,0,0,0,0,46,43
189,30,4,7,62,170,2,0,0,0,0,0,1,0,1,0,0,12,45,10,1,67,9,62,178,34,12,1,0,0,0,77,27,275,67,0,8,9,2,0,8,55,15,0,0,0,0,0,0,0,0,0,0,0,44,39
190,30,4,7,62,170,2,0,0,0,0,0,1,0,1,0,0,12,45,10,1,67,9,62,178,34,12,1,0,0,0,76,29,350,67,1,9,9,2,0,8,53,15,0,0,0,0,0,0,0,0,0,0,0,45,39
191,37,0,0,69,175,0,1,0,0,0,1,1,0,0,0,0,12,65,7,1,90,14,80,201,43,16,0,0,0,0,70,16,560,63,1,9,8,2,0,9,58,16,0,0,0,4,0,0,0,0,0,0,1,46,35
192,21,0,0,64,129,0,2,0,0,0,0,0,0,0,0,0,12,55,10,1,87,12,70,148,26,13,0,0,0,0,82,33,410,83,0,9,9,3,0,11,63,18,0,0,0,0,0,0,0,0,0,0,0,46,40
193,36,20,16,66,130,0,0,0,0,0,0,2,0,0,0,0,10,35,8,1,33,15,70,160,41,8,0,1,0,0,86,33,520,75,1,7,9,2,0,3,63,21,0,0,0,1,0,0,0,0,0,0,0,49,40
194,43,0,0,52,118,0,1,0,0,0,0,2,0,0,0,0,12,65,18,1,40,12,90,136,45,9,0,2,0,0,87,34,395,69,0,7,8,0,2,5,68,21,0,0,0,0,0,0,0,0,0,0,0,46,40
195,25,20,10,66,142,0,0,0,0,0,2,1,0,1,0,1,12,75,10,1,87,12,60,153,29,12,0,1,0,0,78,30,410,75,1,6,9,3,0,2,56,14,0,0,0,0,0,0,0,0,0,0,0,46,39
196,20,0,0,63,110,0,0,0,0,0,0,1,0,0,0,0,12,35,10,1,50,14,75,120,24,11,1,1,0,0,82,37,430,22,0,9,9,2,0,3,60,18,0,0,0,0,0,0,0,0,0,0,0,44,40
197,29,20,12,61,185,0,0,0,0,0,0,0,0,0,0,0,10,45,12,1,40,15,70,180,31,9,0,0,0,1,84,37,675,91,0,8,9,3,0,4,58,19,0,0,0,0,0,0,0,0,0,0,0,48,40
198,20,9,3,60,98,0,0,0,0,0,0,0,0,0,0,0,11,35,15,1,50,14,40,126,22,11,0,0,0,0,80,30,580,60,1,9,9,3,0,3,57,17,0,0,0,0,0,0,0,0,0,0,0,46,39
199,37,20,19,62,130,1,0,0,0,0,0,1,1,0,0,0,12,55,8,1,73,10,90,135,42,12,1,0,0,0,76,36,610,76,1,8,9,2,0,5,62,19,0,0,0,0,0,0,0,0,0,0,0,47,39
200,31,4,10,62,114,0,0,0,0,0,0,1,0,0,0,0,12,65,10,1,77,12,60,130,31,14,0,1,0,0,81,37,380,51,1,9,9,0,2,9,57,18,0,0,0,0,0,0,0,0,0,0,0,46,40
201,24,20,7,63,130,0,0,1,0,0,0,0,0,0,0,0,12,55,8,1,57,13,70,158,25,12,0,0,0,0,88,39,380,67,1,6,9,2,0,9,63,18,0,0,0,0,0,0,0,0,0,0,0,46,41
202,27,0,0,64,145,0,0,2,0,0,0,1,0,0,0,0,12,45,20,1,77,13,82,149,28,12,0,1,0,0,84,31,530,55,0,9,9,2,0,7,57,16,0,0,0,0,0,0,0,0,0,0,0,45,42
203,40,0,0,63,180,1,0,0,0,0,0,1,1,1,0,0,11,75,15,1,53,13,88,180,42,8,0,0,0,0,75,31,370,73,0,8,9,2,0,8,62,20,0,0,0,0,0,0,0,0,0,0,0,46,47
204,35,0,0,66,152,0,0,0,0,0,0,1,0,0,0,1,12,85,8,1,73,12,50,170,35,12,0,0,0,0,80,33,530,41,0,9,10,3,0,6,54,17,0,0,0,0,0,0,0,0,0,0,0,46,40
205,26,20,12,61,147,0,0,0,0,0,0,0,0,0,0,0,12,65,8,1,60,11,70,172,29,11,1,0,0,0,79,36,560,58,1,9,9,2,0,6,69,20,0,0,0,0,0,0,0,0,0,0,0,47,40
206,25,20,7,63,110,0,1,0,0,0,1,1,0,0,0,0,12,45,6,1,60,11,60,129,32,12,1,1,0,1,77,25,520,79,1,4,9,2,0,2,63,18,0,0,0,0,0,0,0,0,0,0,0,46,41
207,25,0,0,69,110,0,0,0,0,0,0,2,0,0,0,1,12,105,10,1,70,12,70,130,32,12,0,0,0,0,81,32,410,57,0,9,9,2,0,9,68,20,0,0,0,0,0,0,0,0,0,0,0,46,41
208,24,0.5,6,60,125,0,0,0,0,0,0,1,0,0,0,1,12,95,8,1,83,12,66,142,26,12,0,0,0,0,80,32,360,50,1,9,9,3,0,5,55,15,0,0,0,0,0,0,0,0,0,0,0,46,38
209,26,20,14,62,110,0,0,1,0,0,0,1,0,0,0,0,12,45,12,1,50,14,70,139,29,10,0,1,0,1,82,31,400,79,1,8,9,3,0,4,66,18,0,0,0,0,0,0,0,0,0,0,0,44,40
210,24,0,0,69,153,0,0,0,0,0,1,0,0,0,0,0,12,35,20,1,77,13,66,174,28,14,0,0,0,0,81,28,340,70,0,8,9,2,0,1,58,16,0,0,0,0,0,0,0,0,0,0,0,42,38
211,27,0,8,64,130,0,0,0,0,0,0,0,0,0,0,0,12,35,13,1,57,14,60,145,28,12,0,0,0,0,77,32,550,63,1,9,9,2,0,7,52,15,0,0,0,0,0,0,0,0,0,0,0,47,42
212,22,0,4,65,129,0,0,0,0,0,0,1,0,0,0,0,12,45,12,1,53,15,70,160,23,11,2,0,0,0,78,27,400,51,0,7,8,3,0,2,62,17,0,0,0,0,0,0,0,0,0,0,0,47,39
213,32,0,0,67,130,0,0,1,0,0,1,0,0,0,0,0,12,45,14,1,63,13,84,157,40,12,0,0,0,0,79,29,640,74,0,9,9,3,0,4,57,17,0,0,0,0,0,0,0,0,0,0,0,45,41
214,36,0,0,66,130,0,0,0,0,0,1,1,0,1,0,0,12,65,13,1,70,13,80,155,43,12,0,0,0,0,78,34,645,36,0,9,9,2,0,6,56,15,0,0,0,0,0,0,0,0,0,0,0,44,41
215,22,20,6,64,103,0,0,0,0,0,0,0,0,0,0,1,10,45,13,1,67,15,60,122,27,12,1,0,0,0,81,35,430,54,0,9,8,2,0,2,65,21,0,0,0,1,0,0,0,0,0,0,0,46,42
216,24,30,9,63,103,0,0,0,0,0,0,1,0,0,1,1,10,55,12,1,70,14,60,114,28,12,1,0,0,0,77,30,520,44,1,8,10,2,0,8,53,16,0,0,0,0,0,0,0,0,0,0,0,48,39
217,29,10,11,64,138,0,0,0,0,0,0,1,0,0,0,0,12,55,12,1,80,13,68,160,29,14,0,0,0,0,85,34,380,58,1,10,10,3,0,9,73,21,0,0,0,0,0,0,0,0,0,0,0,49,40
218,33,10,16,64,132,0,0,0,0,0,0,0,0,0,0,0,12,65,7,1,90,12,84,159,33,14,0,0,0,0,85,39,500,97,0,9,10,3,0,8,62,21,0,0,0,0,0,0,0,0,0,0,0,45,40
219,34,20,18,64,128,3,0,0,0,0,0,2,0,0,0,0,12,75,14,1,80,14,70,152,35,14,0,0,0,0,75,26,460,69,1,9,9,3,0,1,73,24,0,0,0,0,0,0,0,0,0,0,0,47,40
220,27,20,13,63,100,0,0,0,0,0,0,2,0,0,1,0,10,45,10,1,43,13,70,118,28,11,0,1,0,0,75,32,520,57,1,8,8,3,0,9,57,16,0,0,0,0,0,0,0,0,0,0,0,47,41
221,23,0,0,62,120,0,0,0,0,0,0,0,0,1,0,0,12,45,10,1,50,13,70,131,23,12,0,0,0,0,79,41,420,54,0,9,9,2,0,7,57,17,0,0,0,0,0,0,0,0,0,0,0,44,39
222,25,0,0,62,108,0,0,0,0,0,0,0,0,0,1,0,12,45,10,1,50,12,80,133,25,12,0,0,0,0,82,37,450,85,1,6,9,2,0,9,60,20,0,0,0,0,0,0,0,0,0,0,0,48,41
223,27,0,0,62,118,0,3,0,0,0,0,0,0,0,0,0,12,45,12,1,60,12,90,138,27,12,0,0,0,0,80,38,430,72,0,9,10,2,0,9,62,18,0,0,0,0,0,0,0,0,0,0,0,45,41
224,22,0,0,65,138,0,0,0,0,0,0,0,0,0,0,0,13,45,10,1,77,12,80,157,25,16,0,0,0,0,78,34,420,56,0,10,9,2,0,9,56,16,0,0,0,0,0,0,0,0,0,0,0,44,40
225,25,1,6,57,100,0,0,0,0,0,0,0,0,0,1,0,12,55,13,1,77,10,64,125,28,12,0,1,0,0,85,35,400,40,1,9,9,2,0,1,63,20,0,0,0,0,0,0,0,0,0,0,0,46,42
226,37,40,24,60,154,0,0,0,0,0,1,1,0,0,0,0,10,45,12,1,63,14,78,178,41,12,0,1,0,0,83,30,510,63,1,9,9,2,0,2,56,15,0,0,0,0,0,0,0,0,0,0,0,46,40
227,23,9,7,63,115,0,0,0,0,0,0,0,0,0,0,0,12,65,12,1,50,14,80,135,25,9,0,0,0,0,87,37,425,55,1,9,9,2,0,4,63,18,0,0,1,0,0,0,0,0,0,0,1,47,40
228,24,10,9,64,116,0,0,0,0,0,0,0,0,0,1,0,12,65,12,1,50,13,68,135,26,9,0,0,0,0,88,40,470,64,1,6,8,2,0,1,62,19,0,0,0,0,0,0,0,0,0,0,0,46,40
229,26,10,9,63,119,0,0,0,0,0,0,0,0,0,0,0,12,65,10,1,47,13,70,138,27,11,0,0,0,0,78,36,380,30,1,1,9,2,0,4,61,20,0,0,0,1,0,0,0,0,0,0,0,46,39
230,22,0,0,61,155,0,0,2,0,0,0,0,0,0,0,0,12,55,8,1,73,13,80,175,24,12,0,0,0,0,79,40,500,86,0,9,9,3,0,2,65,19,0,0,0,0,0,0,0,0,0,0,0,47,41
231,21,20,7,63,120,0,0,0,0,0,1,2,0,2,0,0,11,65,8,1,80,10,70,148,25,12,0,1,0,0,80,33,550,64,0,9,9,3,0,2,44,14,0,0,0,0,0,0,0,0,0,0,0,45,41
232,24,30,11,63,128,0,0,0,0,0,0,1,0,0,0,0,11,55,10,1,57,10,70,148,28,12,0,1,0,0,83,40,700,52,0,9,10,3,0,0,59,20,0,0,0,0,0,0,0,0,0,0,0,45,41
233,33,0,0,67,151,0,0,2,1,0,1,0,0,1,0,0,12,55,15,1,57,13,68,166,37,12,0,0,0,0,80,31,395,77,1,9,9,2,0,6,43,12,0,0,0,0,0,0,0,0,0,0,0,47,44
234,29,0,17,64,119,0,0,0,0,0,0,0,0,0,0,0,12,35,12,1,47,13,78,142,36,12,0,1,0,0,82,36,430,49,1,8,9,2,0,9,41,12,0,0,0,0,0,0,2,0,0,0,0,45,40
235,32,9,12,62,170,0,0,0,0,0,0,2,0,0,0,1,12,65,10,1,70,17,115,167,29,12,0,0,0,1,83,34,400,57,0,8,9,2,0,0,65,21,0,0,0,0,0,0,0,0,0,0,0,45,42
236,19,0,0,61,120,0,0,0,0,0,0,0,0,0,1,0,11,35,8,1,57,12,86,177,23,12,0,0,0,0,74,32,480,93,0,8,8,3,0,7,59,16,0,0,0,0,0,0,0,0,0,0,0,46,44
237,30,0,12,60,95,0,1,0,0,0,4,0,1,0,0,0,12,65,8,1,70,14,72,115,32,12,0,0,0,0,77,36,500,53,1,6,9,2,0,1,61,19,0,0,0,0,0,0,0,0,0,0,0,47,41
238,32,0,12,66,154,0,0,2,0,0,0,0,0,0,0,0,12,65,23,1,77,14,91,171,33,12,0,0,0,0,82,41,560,93,0,8,9,3,0,2,60,19,0,0,0,0,0,0,0,0,0,0,0,44,46
239,21,0,4,68,165,0,0,0,0,0,0,0,0,0,1,0,12,45,10,1,60,13,70,191,28,12,0,0,0,0,82,36,410,56,1,10,10,2,0,8,57,16,0,0,0,0,0,0,0,0,0,0,0,47,39
240,35,0,0,64,174,0,0,0,0,0,1,0,0,0,0,0,10,45,16,1,70,11,78,191,36,12,1,1,1,0,92,33,460,63,0,8,9,2,0,3,60,16,0,0,0,0,0,0,0,0,0,0,0,47,41
241,31,0,12,64,125,0,0,0,0,0,1,0,0,0,0,0,12,45,10,1,53,13,70,146,27,12,0,0,0,0,82,36,510,78,1,6,9,2,0,4,65,18,0,0,0,0,0,0,0,0,0,0,0,47,40
242,33,0,0,76,125,0,0,0,0,0,1,1,0,0,0,0,12,55,13,1,57,13,60,141,27,12,0,0,0,0,79,34,400,46,0,8,9,2,0,5,73,22,0,0,0,0,0,0,0,0,0,0,0,46,39
